date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:31	107294/107294	---M--	200	added ('OK')	image/png	etag:%229aadb488ff62187a46577cbf1fb8cf58%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/2020Outlook%20GRAPHICS.png?width=1200&name=2020Outlook%20GRAPHICS.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/2020Outlook%20GRAPHICS76d2.png	(from https://www.kiwiinvest.co.nz/investment-insights/2019-review-2020-outlook)
13:31:35	93932/93932	---M--	200	added ('OK')	image/png	etag:%22799de6e0549b6379013026028dcc4598%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Monthly%20update%20(Missive)/Nov-Dec-GlobalMarketUpdate-1200px.png?width=1200&name=Nov-Dec-GlobalMarketUpdate-1200px.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Monthly%20update%20(Missive)/Nov-Dec-GlobalMarketUpdate-1200pxb58c.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-november-2019)
13:31:40	18398/18398	---M--	200	added ('OK')	image/png	etag:%220c55397752715f9e9c97a57825ac1caa%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/images/team/johnson-weng-round-bg.png?width=90&name=johnson-weng-round-bg.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/images/team/johnson-weng-round-bg76a7.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-november-2019)
13:31:42	11112/11112	---MCZ	200	added ('OK')	text/html	etag:W/%223f2568d438f2c2b6793bd2931698f839%22	https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0-0?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0-03d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0-0)
13:31:46	77431/77431	---M--	200	added ('OK')	image/png	etag:%22c199a148d1202f52503c10edbd25806b%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/GlobalMarketUpdate-15.10.png?width=600&name=GlobalMarketUpdate-15.10.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/GlobalMarketUpdate-15.106f91.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0-0)
13:31:48	14568/14568	---M--	200	added ('OK')	image/png	etag:%22f4a4de6d8ccc71eaa29fd87f237d9176%22	https://www.kiwiinvest.co.nz/hubfs/download.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/download.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0-0)
13:31:50	10799/10799	---MCZ	200	added ('OK')	text/html	etag:W/%22cd7ded911fef0cda8eeca0cfce917e50%22	https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-03d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0)
13:31:50	81713/81713	---M--	200	added ('OK')	image/png	etag:%2230c816e87edd6312aaccd80cb4199a51%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/3.%20Market%20Updates/2019-09%20September/GlobalMarketUpdate-Graphics-Sept19.png?width=600&name=GlobalMarketUpdate-Graphics-Sept19.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/3.%20Market%20Updates/2019-09%20September/GlobalMarketUpdate-Graphics-Sept19ba45.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019-0)
13:31:52	10405/10405	---MCZ	200	added ('OK')	text/html	etag:W/%22f99884e90b3a14f0fd96f743db311369%22	https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/market-update-august-20193d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019)
13:31:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Dec%202020%2000:31:54%20GMT	http://design-assets.hubspot.com/hubfs/Slick%20Slider/ajax-loader.gif	C:/My%20Web%20Sites/kiwiInvest/design-assets.hubspot.com/hubfs/Slick%20Slider/ajax-loader.20d.delayed	(from https://www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/30930276857/1592520404692/module_30930276857_KI_-_Testimonial_Slider_thematic_campaign.min.css)
13:31:55	86730/86730	---M--	200	added ('OK')	image/png	etag:%22736b7f52538b44a2e6586c8a60505718%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/3.%20Market%20Updates/2019-08%20August/GlobalMarketUpdate-JULY.png?width=600&name=GlobalMarketUpdate-JULY.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/3.%20Market%20Updates/2019-08%20August/GlobalMarketUpdate-JULY9135.png	(from https://www.kiwiinvest.co.nz/investment-insights/market-update-august-2019)
13:31:55	2592/2592	---M--	200	added ('OK')	image/gif	etag:%22c5cd7f5300576ab4c88202b42f6ded62%22	https://design-assets.hubspot.com/hubfs/Slick%20Slider/ajax-loader.gif	C:/My%20Web%20Sites/kiwiInvest/design-assets.hubspot.com/hubfs/Slick%20Slider/ajax-loader.gif	(from https://www.kiwiinvest.co.nz/hs-fs/hub/703880/hub_generated/module_assets/30930276857/1592520404692/module_30930276857_KI_-_Testimonial_Slider_thematic_campaign.min.css)
13:31:57	24694/24694	---MCZ	200	added ('OK')	text/html	etag:W/%2242953aef78b2d845db963ecf147cb6ee%22	https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:31:58	14202/14202	---M--	200	added ('OK')	image/png	etag:%220fce745464e188c94534f5b018afa53e%22	https://www.kiwiinvest.co.nz/hubfs/images/team/John-C-90px.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/images/team/John-C-90px.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:01	42246/42246	---MCZ	200	added ('OK')	text/html	etag:W/%22542ea8c9faa4463c59930407c049bac2%22	https://www.kiwiinvest.co.nz/investment-insights/author/john-carran	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/john-carran.html	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:01	27877/27877	---M--	200	added ('OK')	image/png	etag:%2282dd8805aaadbaee8516798eb7dd77de%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/MSCI-global-shares.png?width=430&name=MSCI-global-shares.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/MSCI-global-shares62d1.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:02	20464/20464	---M--	200	added ('OK')	image/png	etag:%222dd274b59255eec88a4f02ece070ccd1%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/2018-economic-growth.png?width=380&name=2018-economic-growth.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/2018-economic-growth07f2.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:02	14360/14360	---M--	200	added ('OK')	image/png	etag:%225428300f9020adaf02310bc005c38e6c%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/2018-CPI-inflation.png?width=365&name=2018-CPI-inflation.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/2018-CPI-inflationca7b.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:03	32603/32603	---M--	200	added ('OK')	image/png	etag:%22f660c86b095e940677d437cf4ee0499e%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/interest-rates.png?width=409&name=interest-rates.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/interest-ratesa38a.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:04	37620/37620	---M--	200	added ('OK')	image/png	etag:%2245b47c0411db186d715fa39764705b3b%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/S%26P500-earnings-ratio.png?width=439&name=S%26P500-earnings-ratio.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/S&P500-earnings-ratiof39c.png	(from https://www.kiwiinvest.co.nz/investment-insights/economic-and-market-outlook-for-2019-whats-in-store-for-investors-this-year)
13:32:06	10652/10652	---MCZ	200	added ('OK')	text/html	etag:W/%22d713540fb3b6ba507c30f5d6405a3cc4%22	https://www.kiwiinvest.co.nz/investment-insights/a-solid-year-of-outperformance-for-kiwi-wealth-global-thematic-strategy?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/a-solid-year-of-outperformance-for-kiwi-wealth-global-thematic-strategy3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/a-solid-year-of-outperformance-for-kiwi-wealth-global-thematic-strategy)
13:32:08	10599/10599	---MCZ	200	added ('OK')	text/html	etag:W/%224997d0026fb0b4ca6350964e2a1cdd21%22	https://www.kiwiinvest.co.nz/investment-insights/media-release-new-wholesale-investment-service-introduced-by-kiwi-wealth?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/media-release-new-wholesale-investment-service-introduced-by-kiwi-wealth3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/media-release-new-wholesale-investment-service-introduced-by-kiwi-wealth)
13:32:10	13842/13842	---MCZ	200	added ('OK')	text/html	etag:W/%229aca0c75a7740986c5e7ce32bb274082%22	https://www.kiwiinvest.co.nz/investment-insights/the-reason-behind-the-rapid-growth-of-mobility-as-a-service-and-what-it-means-for-investors?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/the-reason-behind-the-rapid-growth-of-mobility-as-a-service-and-what-it-means-for-investors3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/the-reason-behind-the-rapid-growth-of-mobility-as-a-service-and-what-it-means-for-investors)
13:32:12	22032/22032	---M--	200	added ('OK')	image/jpeg	etag:%2279c3848242d76de9ec4e9191a9446fcf%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/thought-catalog-643368-unsplash.jpeg?width=600&name=thought-catalog-643368-unsplash.jpeg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/thought-catalog-643368-unsplash3efa.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/the-reason-behind-the-rapid-growth-of-mobility-as-a-service-and-what-it-means-for-investors)
13:32:14	17256/17256	---MCZ	200	added ('OK')	text/html	etag:W/%22fa1c1797a3b3debf39c89a54281fac56%22	https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap)
13:32:15	48731/48731	---M--	200	added ('OK')	image/png	etag:%22908445c09514f4dfff3d4d8c1c3abaab%22	https://www.kiwiinvest.co.nz/hubfs/email/Markets_Weekly/Susanne.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/email/Markets_Weekly/Susanne.png	(from https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap)
13:32:17	41702/41702	---MCZ	200	added ('OK')	text/html	etag:W/%222bcab84a1a6e9dab10f64faafd9c86a6%22	https://www.kiwiinvest.co.nz/investment-insights/author/susan-easton	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/susan-easton.html	(from https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap)
13:32:21	79874/79874	---M--	200	added ('OK')	image/jpeg	etag:%22c523c46d209b49a98bbc7fc34c9e75a7%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/poster-316690_1280.jpg?width=600&name=poster-316690_1280.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/poster-316690_1280be4f.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap)
13:32:24	57328/57328	---M--	200	added ('OK')	image/png	etag:%222928d3faffd084b942e6f9fe35213cf1%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/Women%20are%20Super%20graph%20Susan.png?width=600&name=Women%20are%20Super%20graph%20Susan.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/Women%20are%20Super%20graph%20Susan13fc.png	(from https://www.kiwiinvest.co.nz/investment-insights/put-the-super-in-superwoman-address-the-gap)
13:32:26	13419/13419	---MCZ	200	added ('OK')	text/html	etag:W/%22970dfa647b6728b24c109683355a538f%22	https://www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world)
13:32:28	22474/22474	---M--	200	added ('OK')	image/jpeg	etag:%22c2407dd8c41727701c3787c2a9ace020%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/image-from-rawpixel-id-392216-jpeg.jpg?width=600&name=image-from-rawpixel-id-392216-jpeg.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/image-from-rawpixel-id-392216-jpeg74ad.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/changing-the-conversation-in-a-male-dominated-finance-world)
13:32:31	12686/12686	---MCZ	200	added ('OK')	text/html	etag:W/%22280cff77e42de561cb8907582989b6be%22	https://www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds)
13:32:31	28680/28680	---M--	200	added ('OK')	image/png	etag:%22d7b2ed16d3cb89fdc0e38c6811d34f85%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/image.png?width=558&name=image.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/imaged4cb.png	(from https://www.kiwiinvest.co.nz/investment-insights/opinion-four-reasons-to-favour-high-yield-bonds)
13:32:33	12446/12446	---MCZ	200	added ('OK')	text/html	etag:W/%223ce234e326e1a07806555b4678c543ab%22	https://www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye)
13:32:37	132734/132734	---M--	200	added ('OK')	image/jpeg	etag:%22b17d218856c9473a5c9dd3b06b396814%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/kees-streefkerk-352799-unsplash.jpg?width=600&name=kees-streefkerk-352799-unsplash.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/kees-streefkerk-352799-unsplash7761.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/opinion-take-that-moat-out-of-your-eye)
13:32:39	13192/13192	---MCZ	200	added ('OK')	text/html	etag:W/%22a8d1b244a2114af0a4d19776fe6dde5f%22	https://www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy)
13:32:41	51609/51609	---M--	200	added ('OK')	image/jpeg	etag:%225ebdc7c8382f03c5455a8514e23e78db%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/rawpixel-579241-unsplash.jpg?width=600&name=rawpixel-579241-unsplash.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/1.Website_Images/19._KI_OurUpdates/1.%20Smart%20Thinking/KW%20blogs%20migration/rawpixel-579241-unsplashf8cd.jpg	(from https://www.kiwiinvest.co.nz/investment-insights/heres-why-active-management-is-so-important-for-your-investment-strategy)
13:32:45	9541/9541	---MCZ	200	added ('OK')	text/html	etag:W/%22fdd74b99f1d02ea55c92e5d0a0a8ccab%22	https://www.kiwiinvest.co.nz/investment-insights/investing-in-an-imperfect-world?hs_amp=true	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/investing-in-an-imperfect-world3d9f.html	(from https://www.kiwiinvest.co.nz/investment-insights/investing-in-an-imperfect-world)
13:32:46	98596/98596	---M--	200	added ('OK')	text/javascript	etag:%22272e5f31cb0b5f99%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	C:/My%20Web%20Sites/kiwiInvest/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust?hs_amp=true)
13:32:47	259750/259750	---M--	200	added ('OK')	text/javascript	etag:%22a58088922de23695%22	https://cdn.ampproject.org/v0.js	C:/My%20Web%20Sites/kiwiInvest/cdn.ampproject.org/v0.js	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust?hs_amp=true)
13:32:50	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Dec%202020%2000:32:50%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Pandemic+Baby+Boom+a+Bust&pi=38193881683&a=703880&nc=true&cgi=12357200078&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/kiwiInvest/track.hubspot.com/__ptq09e6.gif	(from https://www.kiwiinvest.co.nz/investment-insights/pandemic-baby-boom-a-bust?hs_amp=true)
13:32:52	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:32:52%20GMT	https://www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/38257060736.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/38257060736.html	(from https://www.kiwiinvest.co.nz/investment-insights/author/nathan-field)
13:32:54	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:32:54%20GMT	https://www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/5481431955.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/5481431955.html	(from https://www.kiwiinvest.co.nz/investment-insights/author/nathan-field)
13:32:57	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:32:57%20GMT	https://www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/5477551338.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/generated_global_groups/5477551338.html	(from https://www.kiwiinvest.co.nz/investment-insights/author/nathan-field)
13:33:00	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:32:59%20GMT	https://www.kiwiinvest.co.nz/investment-insights/author/POST	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/investment-insights/author/POST	(from https://www.kiwiinvest.co.nz/investment-insights/author/nathan-field)
13:33:01	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Dec%202020%2000:33:01%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=The+Market+finds+comfort+in+gridlock&pi=37428614305&a=703880&nc=true&cgi=12357200078&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/kiwiInvest/track.hubspot.com/__ptq953a.gif	(from https://www.kiwiinvest.co.nz/investment-insights/us-election-comfort-in-gridlock?hs_amp=true)
13:33:02	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Dec%202020%2000:33:02%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Kiwi+Invest+secures+Movac+investment+for+Kiwi+Wealth+KiwiSaver+Scheme&pi=35302390415&a=703880&nc=true&cgi=12357200078&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/kiwiInvest/track.hubspot.com/__ptqe255.gif	(from https://www.kiwiinvest.co.nz/investment-insights/kiwi-invest-secures-movac-investment?hs_amp=true)
13:33:03	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Dec%202020%2000:33:03%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Kiwi+Invest+scores+A%2B+for+strategy+and+governance+in+first+PRI+Assessment&pi=26327144510&a=703880&nc=true&cgi=12357200078&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/kiwiInvest/track.hubspot.com/__ptq76a2.gif	(from https://www.kiwiinvest.co.nz/investment-insights/green-washing-undermines-true-responsible-investment?hs_amp=true)
13:33:04	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Dec%202020%2000:33:04%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=RBNZ+outlook+remains+dovish.&pi=33778201605&a=703880&nc=true&cgi=12357200078&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/kiwiInvest/track.hubspot.com/__ptq0b08.gif	(from https://www.kiwiinvest.co.nz/investment-insights/rbnz-outlook-remains-dovish?hs_amp=true)
13:33:05	25978/25978	---M--	200	added ('OK')	text/javascript	etag:%22c7c5814f1c1d21bc%22	https://cdn.ampproject.org/v0/amp-wistia-player-0.1.js	C:/My%20Web%20Sites/kiwiInvest/cdn.ampproject.org/v0/amp-wistia-player-0.1.js	(from https://www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-19?hs_amp=true)
13:33:06	33428/33428	---M--	200	added ('OK')	text/javascript	etag:%22c56cd7e42ff61c32%22	https://cdn.ampproject.org/v0/amp-video-0.1.js	C:/My%20Web%20Sites/kiwiInvest/cdn.ampproject.org/v0/amp-video-0.1.js	(from https://www.kiwiinvest.co.nz/investment-insights/how-were-working-to-reduce-the-performance-impact-of-covid-19?hs_amp=true)
